laptop_model,brand,price,num_votes,ratings,thickness,weight,warranty,screen_size,resolution_width,resolution_height,ppi,threads,ram,antiglare,aspect_ratio,touch_screen,cores,battery_capacity,battery_cell,hdmi,ethernet,multi_card_reader,thunderbolt,display_port,vga,backlit,fingerprint_sensor,inbuilt_microphone,usb2,usb3,typec,processor_gen,processor_brand,processor_model,graphics_brand,graphics_capacity,graphics_model,everyday_use,business,performance,gaming,hdd,ssd
MSI Katana 15 B12UDXK-1017IN Gaming Laptop (12th Gen Core i7/ 8GB/ 512GB SSD/ Win11 Home/ 6GB Graph),MSI,85990,116.0,4.05,24.9,2.25,2.0,15.6,1920.0,1080.0,141,16.0,8,1,0,0,10.0,53.5,3.0,1,1,0,0,0,0,1,0,1,1.0,2.0,1.0,12.0,intel,i7,nvidia,6.0,rtx3050,0,0,1,0,,512.0
HP 15s-fq3071TU Laptop (Intel Celeron N4500/ 8GB/ 512GB SSD/ Win11 Home),HP,28990,119.0,4.35,17.9,1.69,1.0,15.0,1366.0,768.0,112,2.0,8,0,0,0,2.0,41.0,3.0,1,0,1,0,0,0,0,0,1,,2.0,1.0,,intel,5,intel,,Integrated,0,0,1,0,,512.0
Acer Aspire 7 A715-76G NH.QMESI.003 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Acer,48990,278.0,4.3,0.0,2.1,1.0,15.6,1920.0,1080.0,141,12.0,8,1,0,0,8.0,,3.0,1,1,0,1,0,0,1,0,1,,3.0,1.0,12.0,intel,i5,nvidia,4.0,gtx1650,0,0,0,1,,512.0
Acer One 14 Z2-493 Business Laptop (Ryzen 3 3250U/ 8GB/ 512GB SSD/ Win11),Acer,28990,101.0,4.0,20.9,1.6,1.0,14.0,1366.0,768.0,112,8.0,8,0,0,0,4.0,,3.0,1,1,0,0,0,0,0,0,1,,2.0,1.0,3.0,amd,3,amd,,Integrated,1,0,0,0,,512.0
Acer One 14 Business Z2-493 Laptop (Ryzen 3 3250U/ 8GB/ 512GB SSD/ Win11),Acer,24990,231.0,3.85,20.9,1.5,1.0,14.0,1366.0,768.0,112,4.0,8,0,0,0,2.0,36.0,3.0,1,1,0,0,0,0,0,0,1,,2.0,1.0,3.0,amd,3,amd,,Integrated,1,0,0,0,,512.0
Acer Swift Edge 16 2023 Laptop (AMD Ryzen 7040 Series/ 16GB/ 1TB SSD/ Win11 Home),Acer,107399,79.0,4.75,12.95,1.23,1.0,16.0,3840.0,2400.0,283,16.0,16,1,16:10,0,8.0,,,1,0,0,0,0,0,1,0,1,,2.0,2.0,7.0,amd,7,amd,,Integrated,0,0,1,0,,1024.0
Dell G15-5530 Gaming 2023 Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ RTX 4060 8GB Graph),Dell,149490,109.0,4.05,26.9,2.65,1.0,15.6,1920.0,1080.0,141,,16,1,0,0,14.0,,6.0,1,1,0,0,0,0,1,0,1,,3.0,1.0,13.0,intel,i7,nvidia,8.0,rtx4060,0,0,0,1,,512.0
Dell G15-5530 GN5530VMMD9002ORB1 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ 6GB Graph),Dell,115490,73.0,4.1,26.9,2.65,1.0,15.6,1920.0,1080.0,141,,16,1,0,0,14.0,56.0,3.0,1,1,0,0,0,0,1,0,1,,3.0,1.0,13.0,intel,i7,nvidia,6.0,rtx3050,0,0,0,1,,512.0
Dell G15-5530 Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11/ RTX 4050 6GB Graph),Dell,117990,107.0,4.65,26.9,2.65,1.0,15.6,1920.0,1080.0,141,,16,1,0,0,14.0,,,1,1,0,0,0,0,1,0,1,,3.0,1.0,13.0,intel,i7,nvidia,6.0,rtx4050,0,0,0,1,,512.0
Dell G15-5530 GN553064GRM002ORB1 Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 6GB Graph),Dell,88480,70.0,4.3,26.9,2.65,1.0,15.6,1920.0,1080.0,141,16.0,8,1,0,0,10.0,56.0,3.0,1,1,0,0,0,0,1,0,1,,3.0,1.0,13.0,intel,i5,nvidia,6.0,rtx3050,0,0,0,1,,512.0
Acer Aspire Vero AV14-52P NX.KJSSI.002 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),Acer,62990,104.0,4.7,17.9,1.5,1.0,14.0,1920.0,1080.0,157,12.0,16,1,0,0,10.0,50.0,3.0,1,0,0,1,0,0,1,1,1,,2.0,1.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0
Acer Aspire 5 A515-58M NX.KHGSI.002 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),Acer,58990,65.0,4.25,0.0,1.75,1.0,15.6,1920.0,1080.0,141,12.0,16,0,0,0,10.0,50.0,3.0,1,0,0,0,0,0,1,0,0,,2.0,1.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0
Acer Aspire Vero AV14-52P NX.KJTSI.002 Laptop (13th Gen Core i3/ 16GB/ 512GB SSD/ Win11 Home),Acer,49990,59.0,4.35,17.9,1.5,1.0,14.0,1920.0,1080.0,157,8.0,16,1,0,0,6.0,50.0,3.0,1,0,0,1,0,0,1,1,1,,2.0,1.0,13.0,intel,i3,intel,,Integrated,0,0,1,0,,512.0
Asus TUF A15 FA577RM-HQ032WS Laptop (Ryzen 7 6800H/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),Asus,110000,109.0,4.05,22.4,3.0,1.0,15.6,2560.0,1440.0,141,16.0,16,1,16:9,0,8.0,90.0,,1,1,1,1,0,0,1,0,1,,2.0,2.0,6.0,amd,7,nvidia,6.0,rtx3060,0,0,0,1,,1024.0
Asus TUF Gaming F15 2023 FX507VU-LP083WS Gaming Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),Asus,129990,81.0,4.05,22.4,2.2,1.0,15.6,1920.0,1080.0,141,20.0,16,1,16:9,0,14.0,90.0,4.0,1,1,0,1,0,0,1,0,1,,2.0,2.0,13.0,intel,i7,nvidia,6.0,rtx4050,0,0,1,0,,512.0
Asus ROG Zephyrus G14 2023 GA402XV-N2034WS Gaming Laptop (AMD Ryzen 9 7940HS/ 32GB/ 1TB SSD/ Win11/ 8GB Graph),Asus,197990,96.0,4.35,18.5,1.65,1.0,14.0,2560.0,1600.0,216,16.0,32,1,16:10,0,8.0,76.0,4.0,1,0,0,1,0,0,1,1,1,,2.0,2.0,7.0,amd,7,nvidia,8.0,rtx4060,0,0,0,1,,1024.0
Acer Aspire 5 A514-56GM 2023 Gaming Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Acer,59990,71.0,4.5,17.8,1.56,1.0,14.0,1920.0,1080.0,157,12.0,8,1,16:10,0,10.0,50.0,3.0,1,1,0,1,0,0,1,1,1,,2.0,1.0,13.0,intel,i5,nvidia,4.0,rtx2050,1,0,0,0,,512.0
Acer Aspire 5 14 A514-56GM 2023 Gaming Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Acer,61999,102.0,4.5,17.8,1.56,1.0,14.0,1920.0,1080.0,157,12.0,16,1,16:10,0,10.0,50.0,3.0,1,1,0,1,0,0,1,1,1,,2.0,1.0,13.0,intel,i5,nvidia,4.0,rtx2050,1,0,0,0,,512.0
Asus ROG Strix G17 2023 G713PI-LL057WS Gaming Laptop (AMD Ryzen 9 7845HX/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),Asus,225960,58.0,4.75,30.8,2.8,1.0,17.3,2560.0,1440.0,170,32.0,16,1,16:9,0,16.0,90.0,4.0,1,1,0,1,0,0,1,0,1,,2.0,2.0,7.0,amd,5,nvidia,8.0,rtx4070,0,0,0,1,,1024.0
Asus TUF Gaming F15 2023 FX507VU-LP091WS Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),Asus,133990,101.0,4.65,22.4,2.2,1.0,15.6,1920.0,1080.0,141,20.0,16,1,16:9,0,14.0,90.0,4.0,1,1,0,1,0,0,1,0,1,,2.0,2.0,13.0,intel,i7,nvidia,6.0,rtx4050,0,0,1,0,,1024.0
Asus ROG Zephyrus G14 2023 GA402XZ-N2020WS Gaming Laptop (AMD Ryzen 9 7940HS/ 32GB/ 1TB SSD/ Win11/ 12GB Graph),Asus,266990,94.0,4.45,18.5,1.65,1.0,14.0,2560.0,1600.0,216,16.0,32,1,16:10,0,8.0,76.0,4.0,1,0,0,1,0,0,1,1,1,,2.0,2.0,7.0,amd,7,nvidia,12.0,rtx4080,0,0,0,1,,1024.0
Asus ROG Strix G16 2023 G614JU-N3221WS Gaming Laptop (13th Gen Core i5/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),Asus,143690,60.0,4.75,30.4,2.5,1.0,16.0,1920.0,1200.0,142,16.0,16,1,16:10,0,10.0,,4.0,1,1,0,1,0,0,1,0,1,,2.0,2.0,13.0,intel,i5,nvidia,6.0,rtx4050,0,0,0,1,,1024.0
Asus TUF Gaming A17 FA777XU-HX026WS Gaming Laptop (AMD Ryzen 9 7940HS / 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),Asus,134990,91.0,4.15,24.8,2.6,1.0,17.3,1920.0,1080.0,127,16.0,16,1,16:9,0,8.0,90.0,4.0,1,1,0,0,0,0,1,0,1,,2.0,2.0,7.0,amd,7,nvidia,6.0,rtx4050,0,0,0,1,,1024.0
ASUS TUF Gaming A16 Advantage Edition FA617XS-N3025WS Gaming Laptop (AMD Ryzen 9 7940HS / 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),ASUS,139990,57.0,4.25,26.8,2.2,1.0,15.6,1920.0,1200.0,145,16.0,16,1,16:10,0,8.0,90.0,4.0,1,1,0,1,0,0,1,0,1,,2.0,2.0,7.0,amd,7,amd,8.0,rx7600s,0,0,1,0,,1024.0
Asus ROG Flow X13 GV302XU-MU013WS Gaming Laptop (AMD Ryzen 9 7940HS/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),Asus,175900,60.0,4.2,16.0,1.3,1.0,13.4,2560.0,1600.0,225,16.0,16,0,16:10,1,8.0,75.0,4.0,1,0,0,1,0,0,1,0,1,,1.0,2.0,,amd,7,nvidia,6.0,rtx4050,0,0,0,1,,1024.0
Asus ROG Zephyrus G14 2023 GA402NU-N2023WS Gaming Laptop (AMD Ryzen 7 7735HS/ 16GB/ 1TB SSD/ Win11/ 6GB Graph),Asus,149990,109.0,4.2,18.5,1.65,1.0,14.0,2560.0,1600.0,216,16.0,16,1,16:10,0,8.0,76.0,4.0,1,0,0,1,0,0,1,1,1,,2.0,2.0,7.0,amd,3,nvidia,6.0,rtx4050,0,0,0,1,,1024.0
Asus ROG Flow Z13 2023 GZ301VV-MU014WS Gaming Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),Asus,209990,89.0,4.65,14.2,1.18,1.0,13.4,2560.0,1600.0,225,20.0,16,0,16:10,1,14.0,56.0,4.0,0,0,0,1,0,0,1,0,1,,1.0,1.0,13.0,intel,i9,nvidia,8.0,rtx4060,0,0,0,1,,1024.0
Lenovo IdeaPad 3 15IAU7 82RK00LWIN Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),Lenovo,54990,111.0,4.65,0.0,,1.0,15.6,1920.0,1080.0,141,12.0,8,1,16:9,0,10.0,45.0,,1,0,1,1,0,0,1,1,1,1.0,1.0,1.0,12.0,intel,i5,intel,,Integrated,1,0,0,0,,512.0
Asus Vivobook 15X OLED M3504YA-LK541WS Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),Asus,63890,52.0,4.25,17.9,1.7,1.0,15.6,1920.0,1080.0,141,12.0,16,1,16:9,0,6.0,63.0,,1,0,0,0,0,0,1,1,1,1.0,2.0,1.0,7.0,amd,3,intel,,Integrated,0,0,1,0,,512.0
Asus ROG Zephyrus G16 2023 GU603VV-N4044WS Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 8GB Graph),Asus,179990,90.0,4.2,22.3,2.0,1.0,16.0,2560.0,1600.0,189,20.0,16,1,16:10,0,14.0,90.0,4.0,1,1,0,1,0,0,1,0,1,,2.0,2.0,13.0,intel,i9,nvidia,8.0,rtx4060,0,0,0,1,,1024.0
Asus ROG Zephyrus G16 2023 GU603VU-N4051WS Laptop (13th Gen Core i9/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),Asus,169990,77.0,4.25,22.3,2.0,1.0,16.0,2560.0,1600.0,189,20.0,16,1,0,0,14.0,,4.0,1,1,0,1,0,0,1,0,1,,2.0,2.0,13.0,intel,i9,nvidia,6.0,rtx4050,0,0,0,1,,1024.0
Dell Inspiron 5520 Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11/ 4GB Graph),Dell,70490,75.0,4.55,26.9,2.57,1.0,15.6,1920.0,1080.0,141,16.0,8,1,16:9,0,12.0,56.0,3.0,1,1,0,0,0,0,1,0,1,,3.0,1.0,12.0,intel,i5,nvidia,4.0,rtx3050,0,0,0,1,,512.0
Asus Vivobook 15 X1502ZA-EJ323WS Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11),Asus,40810,68.0,4.55,0.0,,1.0,15.6,1920.0,1080.0,141,8.0,8,1,16:9,0,6.0,,3.0,1,0,0,0,0,0,1,1,1,1.0,2.0,1.0,12.0,intel,i3,intel,,Integrated,0,0,1,0,,512.0
Asus Vivobook Pro 15 OLED K6502VU-MA541WS Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home/ 6GB Graph),Asus,122990,59.0,4.5,19.9,1.8,1.0,15.6,2880.0,1620.0,141,16.0,16,1,16:9,0,12.0,70.0,3.0,1,1,1,1,0,0,1,1,1,,2.0,2.0,13.0,intel,i5,nvidia,6.0,rtx4050,1,0,0,0,,512.0
Dell Alienware m16 Gaming Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win 11/ 8GB Graph),Dell,220490,101.0,4.7,25.0,3.25,1.0,16.0,2560.0,1600.0,216,24.0,16,1,16:9,0,16.0,86.0,6.0,1,1,1,1,1,0,1,0,1,,2.0,2.0,13.0,intel,i7,nvidia,8.0,rtx4060,0,0,0,1,,1024.0
Huawei MateBook 16s 2023 Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11),Huawei,185990,74.0,4.75,17.8,1.99,1.0,16.0,2520.0,1680.0,189,16.0,16,1,3:2,1,12.0,84.0,,1,0,0,1,0,0,1,1,1,,2.0,2.0,13.0,intel,i5,intel,,Integrated,0,1,0,0,,512.0
Huawei MateBook X Pro 2023 Laptop (13th Gen Core i7/ 16GB/ 1TB SSD/ Win11 Home),Huawei,184990,103.0,4.3,15.5,1.38,1.0,14.2,3120.0,2080.0,264,16.0,16,1,3:2,1,12.0,60.0,,0,0,0,1,0,0,1,1,1,,,2.0,13.0,intel,i7,intel,,Integrated,1,0,0,0,,1024.0
HP 15-hr0001TU Laptop (13th Gen Core i5/ 16GB/ 512GB SSD/ Win11 Home),HP,66990,87.0,4.25,0.0,1.6,1.0,15.6,1920.0,1080.0,141,12.0,16,1,0,0,10.0,41.0,3.0,1,0,0,0,0,0,1,0,1,,2.0,1.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0
MSI Katana 15 B12UDXK-1006IN Gaming Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 6GB Graph),MSI,72990,101.0,4.65,24.9,2.25,2.0,15.6,1920.0,1080.0,141,12.0,8,1,0,0,8.0,53.5,3.0,1,1,0,0,0,0,1,0,1,1.0,2.0,1.0,12.0,intel,i5,nvidia,6.0,rtx3050,0,0,1,0,,512.0
MSI Thin GF63 12VE-267IN Gaming Laptop (12th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11/6GB Graphics),MSI,77990,150.0,4.3,21.7,1.86,2.0,15.6,1920.0,1080.0,141,12.0,16,1,0,0,8.0,,3.0,1,1,0,0,0,0,1,0,1,,3.0,1.0,12.0,intel,i5,nvidia,6.0,rtx4050,0,0,1,0,1024.0,0.0
HP 15s-eq1580AU Laptop (AMD Ryzen 3 3250U/ 8GB/ 512GB SSD/ Win11 Home),HP,34990,2447.0,4.2,17.9,1.82,1.0,15.6,1920.0,1080.0,141,4.0,8,1,0,0,2.0,41.0,3.0,1,1,1,0,0,0,0,0,1,,2.0,1.0,3.0,amd,3,amd,,Integrated,0,0,1,0,,512.0
HP 247 G8 796Y6PA Laptop (AMD Athlon Silver 3050U/ 4GB/ 256GB SSD/ Dos),HP,18990,135.0,4.0,19.9,1.47,1.0,14.0,1366.0,768.0,112,2.0,8,1,0,0,2.0,41.0,3.0,1,1,1,0,0,0,0,0,1,,2.0,1.0,3.0,amd,3,amd,,Integrated,1,0,0,0,,256.0
Asus Vivobook S15 OLED 2023 S5504VA-MA741WS Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11),Asus,105990,122.0,4.55,17.9,1.7,1.0,15.6,2880.0,1620.0,212,20.0,16,1,16:9,0,14.0,,4.0,1,0,0,1,0,0,1,1,1,1.0,1.0,1.0,13.0,intel,i7,intel,,Integrated,0,0,1,0,,512.0
HP 15-fd0021TU Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),HP,64999,79.0,4.2,19.9,1.6,1.0,15.6,1920.0,1080.0,141,12.0,8,1,0,0,10.0,41.0,3.0,1,0,0,0,0,0,0,0,1,,2.0,1.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0
Asus Vivobook 15 2023 X1504VA-NJ524WS Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11),Asus,59990,71.0,4.35,19.9,1.7,1.0,15.6,1920.0,1080.0,141,12.0,8,1,16:9,0,10.0,,3.0,1,0,0,0,0,0,1,1,1,1.0,2.0,1.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0
Dell G15-5525 D560896WIN9S Gaming Laptop (Ryzen 9 6900HX/ 16GB/ 1TB SSD/ Win11 Home/ 6GB Graph),Dell,132199,107.0,4.65,0.0,2.51,1.0,15.6,1920.0,1080.0,141,16.0,16,1,16:9,0,8.0,,6.0,1,1,0,0,0,0,1,0,1,,3.0,1.0,6.0,amd,7,nvidia,6.0,rtx3060,0,0,0,1,,1024.0
Acer Swift Go 14 SFG14-41 NX.KG3SI.003 Laptop (AMD Ryzen 5 7530U/ 16GB/ 512GB SSD/ Win11 Home),Acer,54990,93.0,4.0,15.9,1.25,1.0,14.0,1920.0,1080.0,157,12.0,16,1,16:9,0,6.0,50.0,3.0,1,0,0,0,0,0,1,1,1,1.0,1.0,2.0,7.0,amd,3,amd,,Integrated,1,0,0,0,,512.0
MSI Stealth 16 Studio A13VG-030IN Gaming Laptop (13th Gen Core i7/ 32GB/ 1TB SSD/ Win11 Home/ 8GB Graph),MSI,234990,87.0,4.4,19.95,1.99,2.0,16.0,2560.0,1600.0,194,20.0,32,1,0,0,14.0,99.9,4.0,1,1,0,0,0,0,1,1,1,,1.0,2.0,13.0,intel,i7,nvidia,8.0,rtx4070,0,0,1,0,,1024.0
HP 15-fd0024TU Laptop (13th Gen Core i7/ 16GB/ 512 GB SSD/ Win11 Home),HP,77490,127.0,4.35,19.9,1.6,1.0,15.6,1920.0,1080.0,141,16.0,16,1,0,0,12.0,41.0,3.0,1,0,0,0,0,0,1,0,1,,2.0,1.0,13.0,intel,i7,intel,,Integrated,0,0,1,0,,512.0
HP 15s-fy5002TU Laptop (12th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),HP,54990,1918.0,4.1,0.0,1.69,1.0,15.6,1920.0,1080.0,141,12.0,8,1,0,0,10.0,41.0,3.0,1,0,1,0,0,0,1,0,1,,2.0,1.0,12.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0
Asus VivoBook 15 X515EA-EJ342WS Laptop (11th Gen Core i3/ 16GB/ 512GB SSD/ Win11),Asus,42990,6907.0,4.3,0.0,1.8,1.0,15.6,1920.0,1080.0,141,4.0,16,1,0,0,2.0,,2.0,1,0,0,0,0,0,1,1,1,2.0,1.0,1.0,11.0,intel,i3,intel,,Integrated,1,0,0,0,,512.0
Lenovo IdeaPad Gaming 3 15ACH6 82K2022XIN Laptop (AMD Ryzen 7-5800H/ 8GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Lenovo,67990,100.0,4.25,24.2,2.25,1.0,15.6,1920.0,1080.0,141,16.0,8,1,0,0,8.0,,,1,1,0,0,0,0,1,0,1,,2.0,1.0,5.0,amd,5,nvidia,4.0,rtx3050,0,0,0,1,,512.0
Lenovo Ideapad Gaming 3 15ACH6 82K20145IN Laptop (Ryzen 7 5800H/ 16GB/ 512GB SSD/ Win11 Home/ 4GB Graph),Lenovo,73990,782.0,4.45,24.2,2.25,1.0,15.6,1920.0,1080.0,141,16.0,16,1,0,0,8.0,45.0,,1,1,0,0,0,0,1,0,1,1.0,2.0,,5.0,amd,5,nvidia,4.0,rtx3050,0,0,0,1,,512.0
Dell Alienware M18 R1 Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win 11/ 12GB Graph),Dell,367590,94.0,4.6,0.0,3.86,1.0,18.0,3200.0,1800.0,204,20.0,32,1,0,0,14.0,97.0,6.0,1,1,0,1,0,0,1,0,1,,2.0,2.0,13.0,intel,i9,nvidia,12.0,rtx4080,0,0,0,1,,1024.0
Dell Alienware X16 R1 Gaming Laptop (13th Gen Core i9/ 32GB/ 1TB SSD/ Win 11/ 12GB Graph),Dell,379990,58.0,4.75,0.0,2.72,1.0,16.0,3200.0,1800.0,229,20.0,32,1,0,0,14.0,90.0,6.0,1,1,0,1,0,0,1,0,1,,2.0,1.0,13.0,intel,i9,nvidia,12.0,rtx4080,0,0,0,1,,1024.0
Lenovo ThinkPad P14s 20VXS0G400 Laptop (11th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Pro/ 4GB Graphics),Lenovo,119990,79.0,4.15,0.0,1.47,3.0,14.0,1920.0,1080.0,157,8.0,16,1,16:9,0,4.0,50.0,3.0,1,1,1,1,0,0,1,0,1,,2.0,2.0,11.0,intel,i7,nvidia,4.0,t500,0,1,0,0,,512.0
HP 15s-fy5003TU Laptop (12th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),HP,40990,777.0,4.2,0.0,1.69,1.0,15.6,1920.0,1080.0,141,8.0,8,1,0,0,6.0,,3.0,1,0,1,0,0,0,0,0,1,,2.0,1.0,12.0,intel,i3,intel,,Integrated,0,0,1,0,,512.0
Acer One 11 Z8-284 UN.013SI.014 Laptop ( Intel Celeron N4500/ 8GB/ 256GB SSD/ Win11 Home),Acer,23490,91.0,4.25,19.0,1.2,1.0,11.6,1366.0,768.0,135,2.0,8,0,0,0,2.0,42.0,2.0,1,0,0,0,0,0,0,0,1,,2.0,1.0,,intel,5,intel,,Integrated,1,0,0,0,,256.0
HP 15-fd0011TU Laptop (13th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home),HP,62990,132.0,4.05,0.0,1.75,1.0,15.6,1920.0,1080.0,141,12.0,8,1,0,0,10.0,41.0,3.0,1,0,0,0,0,0,0,0,1,,2.0,1.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,,512.0
HP 15-fd0018TU Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),HP,47490,217.0,4.25,0.0,1.75,1.0,15.6,1920.0,1080.0,141,8.0,8,1,0,0,6.0,41.0,3.0,1,0,0,0,0,0,0,0,1,,2.0,1.0,13.0,intel,i3,intel,,Integrated,0,0,1,0,,512.0
HP ProBook 440 G8 5D6U3PA Notebook PC (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11),HP,76990,109.0,4.3,19.9,1.38,1.0,14.0,1366.0,768.0,112,8.0,8,1,0,0,4.0,45.0,3.0,1,1,1,1,0,0,1,1,1,,3.0,1.0,11.0,intel,i5,intel,,Integrated,0,1,0,0,,512.0
HP 15-fd0012TU Laptop (13th Gen Core i5/ 8GB/ 1TB SSD/ Win11 Home),HP,67990,140.0,4.45,0.0,1.6,1.0,15.6,1920.0,1080.0,141,12.0,8,1,0,0,10.0,41.0,3.0,1,0,0,0,0,0,0,0,1,,2.0,1.0,13.0,intel,i5,intel,,Integrated,0,0,1,0,,1024.0
HP 15-fd0006TU Laptop (13th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),HP,47490,213.0,4.15,0.0,1.75,1.0,15.6,1920.0,1080.0,141,8.0,8,1,0,0,6.0,41.0,3.0,1,0,0,0,0,0,0,0,1,,2.0,1.0,13.0,intel,i3,intel,,Integrated,0,0,1,0,,512.0
MSI Thin GF63 12VF-268IN Laptop (12th Gen Core i5/ 16GB/ 1TB 256GB SSD/ Win11/ 8GB Graph),MSI,87990,114.0,4.05,21.7,1.86,2.0,15.6,1920.0,1080.0,141,12.0,16,1,0,0,8.0,51.0,3.0,1,1,0,0,0,0,1,0,1,,3.0,1.0,12.0,intel,i5,nvidia,8.0,rtx4060,0,0,1,0,1024.0,0.0
Asus VivoBook 15 X515MA-BR024WS Laptop (Celeron N4020/ 8GB/ 512GB SSD/ Win11 Home),Asus,28990,1118.0,3.95,19.9,1.8,1.0,15.6,1366.0,768.0,100,2.0,8,1,16:9,0,2.0,37.0,2.0,1,0,0,0,0,0,0,0,1,2.0,1.0,1.0,,intel,7,intel,,Integrated,1,0,0,0,,512.0
Acer Nitro 5 AN515-46 Gaming Laptop (Ryzen 5 6600H/ 16GB/ 1TB SSD/ Win11 Home/ 4GB Graph),Acer,88990,93.0,4.55,26.9,2.5,1.0,15.6,2560.0,1440.0,188,12.0,16,1,16:9,0,6.0,57.0,4.0,1,1,0,0,0,0,1,0,1,,3.0,1.0,6.0,amd,5,nvidia,4.0,rtx3050,1,0,0,0,,1024.0
Acer Aspire 5 A515-56G Laptop (11th Gen Core i5/ 8GB/ 512GB SSD/ Win11 Home/ 2GB Graph),Acer,44990,109.0,4.65,17.9,1.7,1.0,15.6,1920.0,1080.0,141,8.0,8,0,16:9,0,4.0,48.0,3.0,1,1,0,0,0,0,0,0,1,,3.0,1.0,11.0,intel,i5,nvidia,2.0,mx450,0,0,1,0,,512.0
Asus VivoBook 14 X1400EA-EK322WS Notebook (11th Gen Core i3/ 8GB/ 512GB SSD/ Win11 Home),Asus,36990,159.0,4.4,19.9,1.6,1.0,14.0,1920.0,1080.0,157,4.0,8,1,16:9,0,2.0,37.0,2.0,1,0,0,0,0,0,0,0,1,2.0,1.0,1.0,11.0,intel,i3,intel,,Integrated,1,0,0,0,,512.0
Asus Vivobook Go 15 OLED 2023 E1504FA-LK545WS Laptop (Ryzen 5 7520U / 16GB/ 512GB SSD/ Win11 Home),Asus,49990,83.0,4.2,17.9,1.63,1.0,15.6,1920.0,1080.0,141,8.0,16,1,16:9,0,4.0,50.0,3.0,1,0,0,0,0,0,1,0,1,1.0,1.0,1.0,7.0,amd,5,amd,,Integrated,0,0,1,0,,512.0
Asus Zenbook 14 Flip OLED 2023 UP3404VA-KN742WS Laptop (13th Gen Core i7/ 16GB/ 512GB SSD/ Win11 Home),Asus,124990,67.0,4.55,15.9,1.5,1.0,14.0,2880.0,1800.0,243,16.0,16,0,16:10,1,12.0,75.0,3.0,1,0,0,1,0,0,1,0,1,,1.0,2.0,13.0,intel,i7,intel,,Integrated,0,0,1,0,,512.0
